id	createdAt	username	forum	raw_message
5126321016	2020-10-27T02:43:53	None	istheservicedown	Had the same problem. Go to a T-Mobile store. WAY better help!
5126329755	2020-10-27T02:56:31	disqus_5aB99ofW0s	istheservicedown	Quincy, CA 95971; no service since noon today and Wi-Fi calling "appears" active yet will not complete outbound calls or send texts. Search for Network Provider fails to include T-Mobile, MetroPCS, or Sprint.
5126335037	2020-10-27T03:04:25	francisbienvalenzuela	istheservicedown	from the usual 200mps to 20mbps hopemills north carolina, my payments is not worth it.
5126390630	2020-10-27T04:51:00	sophiacuerquis	istheservicedown	I mailed my package out 10/14 and got a notice that it’s “Arriving late-in transit” on 10/18. Haven’t been updated since. It was supposed to arrive the 16th! Could you help? 9505515014360288649403
5126391906	2020-10-27T04:54:05	disqus_5ggcJb3Ht5	istheservicedown	Yes it's still there in Philadelphia no departure scan from therePlease contact consumer affairs and request a package search or file a claimMax
5126393231	2020-10-27T04:57:08	disqus_5ggcJb3Ht5	istheservicedown	Somehow it may be lost or it may have been damagedOctober 7th is a long time!Only thing you can do now is wait a few more days or file a claimMax
5126404591	2020-10-27T05:24:34	sophiacuerquis	istheservicedown	Do you think it’s lost or just delayed? Not sure if this is normal or not
5126405567	2020-10-27T05:26:54	sophiacuerquis	istheservicedown	Do you think it’s lost since it’s almost been 2 weeks since I shipped it? Is this normal for a delay?
5126407468	2020-10-27T05:31:25	dbz23	istheservicedown	watch dogs ubisoft servers unavailable xbox one  anyone I cant play online error
5126409689	2020-10-27T05:37:03	disqus_5ggcJb3Ht5	istheservicedown	I have seen packages longer that that are delayedHopefully it wasn't damaged and if it was it may be awaiting repairno not normal at all  But the tremendous volume of packages we are receiving every single day makes packages harder to find and that facility may be working the mail at random and not by the oldest date firststill please file a claim or contact consumer affairsMax
5126411518	2020-10-27T05:41:36	disqus_5ggcJb3Ht5	istheservicedown	the second one you should get todayMax            26 Oct 2020            17:27                                            Arrived at USPS Regional Destination Facility. Your item arrived at our HONOLULU HI DISTRIBUTION CENTER destination facility on October 26, 2020 at 5:27 pm. The item is currently in transit to the destination.              HONOLULU HI DISTRIBUTION CENTER
5126412273	2020-10-27T05:43:25	disqus_5ggcJb3Ht5	istheservicedown	The second one you should receive todayMax            26 Oct 2020            17:27                                            Arrived at USPS Regional Destination Facility. Your item arrived at our HONOLULU HI DISTRIBUTION CENTER destination facility on October 26, 2020 at 5:27 pm. The item is currently in transit to the destination.              HONOLULU HI DISTRIBUTION CENTER
5126414497	2020-10-27T05:49:08	None	istheservicedown	79912 El paso internet been out for 30 minutes now tf!!
5126416705	2020-10-27T05:54:40	sophiacuerquis	istheservicedown	I filed a claim and a search request but haven’t heard back. Is there anything else that can be done to get my package back on track?
5126418868	2020-10-27T06:00:11	mariejareth	istheservicedown	Cant schedule a pickup and have 1 hour until the cutoff time.   Why is this down?  No reason for it
5126426236	2020-10-27T06:18:55	disqus_Cadh9PHz4O	istheservicedown	My ziply wifi download speed is only 1.7 mbps & upload is .31mbps in Coos Bay right now. And Ziply is actually making me PAY FOR THIS??!! I DO NOT THINK IT IS. VERY FAIR that I am paying for wifi service that is REDICULOUSLY SLOW
5126429320	2020-10-27T06:27:14	disqus_Cadh9PHz4O	istheservicedown	They provide SLOW INTERNET SERVICE on purpose... So that customers will call & request an upgrade. That of course cost is MORE MONEY which of course makes the server/Ziply make more revenue/profit. IT IS A FACT!! TELL ME THIS IS NOT TRUE ZIPLY! Do you not provide SLOW wifi/internet service on purpose because a HIGH percentage of customers will naturally call to request an upgrade & have to spend more money because Ziply & other service providers know how important our internet is to us so it's in their favor to slow down our WiFi speed. IT SHOULD BE AGAINST THE LAW
5126432227	2020-10-27T06:35:02	theressaleone	istheservicedown	San Lorenzo, CA the Wifi & Cable would lag on & off since last week and last night it just stopped working. They said there’s been a Comcast power outage but why is it happening everywhere? It is affecting our jobs & education since alot of us are doing it virtually. We need an explanation, compensation, and this SHIT FIXED!
5126432490	2020-10-27T06:35:43	disqus_Cadh9PHz4O	istheservicedown	So I am in North Bend/Coos County Oregon & when I do an internet speed test it says the server is in SEATTLE, WASHINGTON. Doesnt it matter how far away the server is? I am sure it has something to do with the INSANE SLOW INTERNET CONNECTION I have been getting for WEEKS NOW
5126434794	2020-10-27T06:41:51	indianafanatic	istheservicedown	Xfinity internet down in 46060
5126435623	2020-10-27T06:44:02	None	istheservicedown	Thanks Max....I do have a request to investigate the issue that was instituted last Thursday.  Have not heard from them.USPS Case Confirmation For Service Request 16366825
5126523032	2020-10-27T10:03:40	susannuttladuke	istheservicedown	My package has been sitting in the distribution center in Los Angeles since October 14th. 2 weeks.
5126576508	2020-10-27T11:32:47	None	istheservicedown	i keep getting error code 267, this is happening when i try to play Bgs, my sister is getting the same happen and so is my friend, we have tried public servers and private, we are all uk
5126588220	2020-10-27T11:49:14	None	istheservicedown	Time to find new service in kenosha for all work at home. The spectrum goes down way too often to be a reliable work at home representative for any company.
5126605472	2020-10-27T12:12:10	None	istheservicedown	Xfinity app not working...
5126606960	2020-10-27T12:14:04	None	istheservicedown	I have the TV out again - twice in 4 days.  About 3 weeks ago - internet down Thursday-Monday night (hard to do remote learning)  Call customer service - automated, finally do talk to someone- rude, eating on the phone, yawning saying how tired.  Said I would get a credit and nothing.
5126650392	2020-10-27T13:05:00	None	istheservicedown	The internet is down in Warner Robins Georgia
5126670595	2020-10-27T13:26:18	None	istheservicedown	Unreliable. 5G seems like the amount of money and opportunity I’m losing each year that I stay with Spectrum.
5126719670	2020-10-27T14:10:55	disqus_GH2x5KaB1h	istheservicedown	Internet down in Kenosha, (53144) unable to log in remotely to work. Also, no tv with Roku.
5126772202	2020-10-27T14:51:07	disqus_lHYcKaado2	istheservicedown	5500 Laurent Dr Parma OH 44129 Getting no service on iPhone 6. Using Ultra Mobile which is prepaid for TMobile. Even if , because of the merger, they switched our priorities to be with Sprint, I don’t remember Sprint service being this bad, so something bad happened. Used to get 2 bars of service with Sprint and 3 with TMobile. Now getting no service. WiFi calling and texting works well but I signed up because of great service
5126776813	2020-10-27T14:54:26	disqus_5ggcJb3Ht5	istheservicedown	Please contact consumer affairsMax
5126778291	2020-10-27T14:55:31	disqus_5ggcJb3Ht5	istheservicedown	Please file a claim or contact consumer affairsLA is always backed upMax
5126779257	2020-10-27T14:56:14	disqus_5ggcJb3Ht5	istheservicedown	It's been like that all day yesterdayPlease contact customer serviceMax
5126781798	2020-10-27T14:58:09	disqus_5ggcJb3Ht5	istheservicedown	not really at this pointthey do a package search and after three daysthey close the case Hopefully it's not damaged badlyMax
5126785709	2020-10-27T15:01:05	disqus_5ggcJb3Ht5	istheservicedown	All you can do at this point is to file a claimthe package might show up or it might have been damaged badlyMax
5126788306	2020-10-27T15:03:06	disqus_5ggcJb3Ht5	istheservicedown	26 Oct 2020            19:39                                            Rescheduled to Next Delivery Day. Your item was returned to the Post Office for address verification on October 26, 2020 at 7:39 pm in FORT LAUDERDALE, FL 33322 because of an incomplete address. Your item will go out for delivery on the next business day if the address can be verified.              FORT LAUDERDALE, FL 33322according to the tracking your address may be incomplete maybe if you can go down to the post office and pick it upMax
5126790994	2020-10-27T15:05:07	viviancannadytolbert	istheservicedown	Are we having problem with service in Jonesboro, Ga?
5126806705	2020-10-27T15:17:00	disqus_5ggcJb3Ht5	istheservicedown	Peter always welcome!They are probably still trying to find it and that's why you haven'theard anything yetMax
5126812326	2020-10-27T15:21:04	disqus_5ggcJb3Ht5	istheservicedown	27 Oct 2020            03:40                                            Arrived at Post Office. Your item arrived at the Post Office at 3:40 am on October 27, 2020 in WAHIAWA, HI 96786.              WAHIAWA, HI 96786
5126818889	2020-10-27T15:25:56	kenweisbrod	istheservicedown	No TV service this morning, still have phone and internet.
5126826634	2020-10-27T15:31:33	None	istheservicedown	I'm disgusted with the service I receive vs all the money I dump into this worthless company. If it's not the television channels being pixelated it's the internet not working at all. As of today I will be looking for a service provider that has capable customer service reps/techs and service that isn't constantly on the fritz.
5126832410	2020-10-27T15:35:49	ParvizHamraie	istheservicedown	I have some packages from Book Depository that are supposed to arrive to me but every time I enter the tracking numbers on USPS, they always say "USPS awaiting item and that its sitting at a shipping partner facility (DHL) in Melrose Park. Here's one of the tracking numbers. What is going on?
5126863250	2020-10-27T15:58:17	None	istheservicedown	No cell service started 1 week ago Providence, RI
5127488047	2020-10-27T23:58:42	None	istheservicedown	Lost service Bailey,Colorado 80421! Always had awesome connection until 10/27/2020. Was even able to stream movies to my TV via my phone just with LTE Service !  Now we get a one bar 3 G service with USA-Commnet! Notice since the merge with Sprint we have also lost bars in Denver, Colorado 80123! What’s up T Mobile?
5127491353	2020-10-28T00:02:22	joannsicignanohowardbrenna	istheservicedown	I have had no phone,internet,, or TV since 9 am. I live in the Southwood section of Old Bridge. Using the data on my cellphone.
